state,county,pct_employed,pct_private
South Carolina,Calhoun County,93.48,51.04
South Carolina,Charleston County,96.35,65.09
South Carolina,Cherokee County,93.5,52.09
South Carolina,Chester County,95.06,52.21
South Carolina,Chesterfield County,90.6,53.07
South Carolina,Clarendon County,88.52,42.65
South Carolina,Colleton County,92.99,48.37
South Carolina,Darlington County,91.96,50.16
South Carolina,Dillon County,93.63,40.86
South Carolina,Dorchester County,94.29,57.06
South Carolina,Edgefield County,92.97,58.61
South Carolina,Fairfield County,95.01,52.94
South Carolina,Florence County,94.99,56.02
South Carolina,Georgetown County,93.13,52.2
South Carolina,Greenville County,96.04,63.62
South Carolina,Greenwood County,93.92,53.64
South Carolina,Hampton County,91.87,49.49
South Carolina,Horry County,94.03,51.23
South Carolina,Jasper County,92.36,46.76
South Carolina,Kershaw County,93.71,53.85
South Carolina,Lancaster County,93.38,62.02
South Carolina,Laurens County,93.24,50.56
South Carolina,Lee County,92.7,40.6
South Carolina,Lexington County,95.18,62.7
South Carolina,McCormick County,94.32,42.37
South Carolina,Marion County,91.63,40.86
South Carolina,Marlboro County,89.98,37.93
South Carolina,Newberry County,95.02,58.36
South Carolina,Oconee County,93.94,54.5
South Carolina,Orangeburg County,90.1,48.01
South Carolina,Pickens County,94.97,64.18
South Carolina,Richland County,93.89,59.09
South Carolina,Saluda County,95.56,47.02
South Carolina,Spartanburg County,94.63,58.3
South Carolina,Sumter County,91.49,42.82
South Carolina,Union County,92.26,49.77
South Carolina,Williamsburg County,94.97,44.9
South Carolina,York County,94.96,68.68
South Dakota,Aurora County,99.66,70.45
South Dakota,Beadle County,97.7,66.48
South Dakota,Bennett County,90.58,33.28
South Dakota,Bon Homme County,95.81,64.52
South Dakota,Brookings County,96.08,77.7
South Dakota,Brown County,97.8,71.76
South Dakota,Brule County,98.35,70.26
South Dakota,Buffalo County,77.97,18.7
South Dakota,Butte County,94.21,54.89
South Dakota,Campbell County,99.23,78.12
South Dakota,Charles Mix County,91.55,45.99
South Dakota,Clark County,96.51,70.9
South Dakota,Clay County,91.51,73.19
South Dakota,Codington County,97.39,66.29
South Dakota,Corson County,75.83,29.81
South Dakota,Custer County,94.57,62.3
South Dakota,Davison County,97.87,64.75
South Dakota,Day County,98.41,60.4
South Dakota,Deuel County,98.71,68.35
South Dakota,Dewey County,78.58,30.26
South Dakota,Douglas County,99.45,64.71
South Dakota,Edmunds County,98.32,74.15
South Dakota,Fall River County,97.73,51.39
South Dakota,Faulk County,94.85,66.25
South Dakota,Grant County,97.76,72.94
South Dakota,Gregory County,97.72,59.5
South Dakota,Haakon County,98.49,60.34
South Dakota,Hamlin County,97.68,70.48
South Dakota,Hand County,100,76.22
South Dakota,Hanson County,97.68,74.42
South Dakota,Harding County,99.13,70.91
South Dakota,Hughes County,98.2,70.61
South Dakota,Hutchinson County,97.75,69.64
South Dakota,Hyde County,99.49,74.11
South Dakota,Jackson County,90.74,30.3
South Dakota,Jerauld County,99.69,62.8
South Dakota,Jones County,97.56,60.14
South Dakota,Kingsbury County,98.99,72.7
South Dakota,Lake County,96.75,70.9
South Dakota,Lawrence County,97.33,64.61
South Dakota,Lincoln County,97.34,78.77
South Dakota,Lyman County,93.79,46.88
South Dakota,McCook County,97.53,69.23
South Dakota,McPherson County,98.27,61.74
South Dakota,Marshall County,97.36,72.25
South Dakota,Meade County,97.49,61.8
South Dakota,Mellette County,89.92,19.72
South Dakota,Miner County,98.83,71.06
South Dakota,Minnehaha County,97.41,70.98
South Dakota,Moody County,97.47,67.21
South Dakota,Oglala Lakota County,83.72,12.68
South Dakota,Pennington County,95.95,56.27
South Dakota,Perkins County,98.6,67.22
South Dakota,Potter County,99.01,66.16
South Dakota,Roberts County,94.12,48.41
South Dakota,Sanborn County,98.41,68.76
South Dakota,Spink County,97.31,71.47
South Dakota,Stanley County,100,73.96
South Dakota,Sully County,99.43,79.34
South Dakota,Todd County,89.28,14.7
South Dakota,Tripp County,94.8,60.42
South Dakota,Turner County,97.64,68.6
South Dakota,Union County,97.73,71.87
South Dakota,Walworth County,95.08,62.58
South Dakota,Yankton County,97.75,67.43
South Dakota,Ziebach County,69.61,31.48
Tennessee,Anderson County,94.49,57.08
Tennessee,Bedford County,95.59,53.65
Tennessee,Benton County,92.77,50.08
Tennessee,Bledsoe County,92.51,45.73
Tennessee,Blount County,95.24,62.01
Tennessee,Bradley County,94.62,57.78
Tennessee,Campbell County,89.82,44.94
Tennessee,Cannon County,96.98,58.22
Tennessee,Carroll County,96,52.76
Tennessee,Carter County,94.11,47.68
Tennessee,Cheatham County,95.68,62.63
Tennessee,Chester County,92.67,54.95
Tennessee,Claiborne County,92.82,54.25
Tennessee,Clay County,94.72,47.43
Tennessee,Cocke County,91.4,42.42
Tennessee,Coffee County,95.63,56.41
Tennessee,Crockett County,95.77,51.58
Tennessee,Cumberland County,93.76,50.75
Tennessee,Davidson County,95.3,63.38
Tennessee,Decatur County,92.03,51.24
Tennessee,DeKalb County,95.08,53.41
Tennessee,Dickson County,96.52,60.84
Tennessee,Dyer County,93.79,54.95
Tennessee,Fayette County,93.63,61.24
Tennessee,Fentress County,93.69,43.98
Tennessee,Franklin County,95.97,57.88
Tennessee,Gibson County,94.23,53.7
Tennessee,Giles County,94.56,56.03
Tennessee,Grainger County,94.82,48.24
Tennessee,Greene County,95.05,52.41
Tennessee,Grundy County,91.96,48.86
Tennessee,Hamblen County,92.3,49.21
Tennessee,Hamilton County,95.44,63.79
Tennessee,Hancock County,87.99,35.56
Tennessee,Hardeman County,86.87,46.75
Tennessee,Hardin County,95.43,42.51
Tennessee,Hawkins County,92.39,53.12
Tennessee,Haywood County,94.18,49.06
Tennessee,Henderson County,92.28,49.65
Tennessee,Henry County,95.32,51.38
Tennessee,Hickman County,96.72,54.39
Tennessee,Houston County,94.16,47.88
Tennessee,Humphreys County,90.93,53.73
Tennessee,Jackson County,92.41,48.94
Tennessee,Jefferson County,93.84,52.84
Tennessee,Johnson County,96.95,39.94
Tennessee,Knox County,95.77,66.9
Tennessee,Lake County,87.56,40.13
Tennessee,Lauderdale County,92.99,49.33
Tennessee,Lawrence County,91.79,49.58
Tennessee,Lewis County,95.53,46.7
Tennessee,Lincoln County,96.17,61.58
Tennessee,Loudon County,96.4,61.46
Tennessee,McMinn County,93.83,51.05
Tennessee,McNairy County,93.06,51.89
Tennessee,Macon County,95.64,52.55
Tennessee,Madison County,93.31,54.85
Tennessee,Marion County,94.85,58.45
Tennessee,Marshall County,93.64,60.71
Tennessee,Maury County,96.19,63.53
Tennessee,Meigs County,91.09,50.24
Tennessee,Monroe County,93.08,48.63
Tennessee,Montgomery County,94.03,44.8
Tennessee,Moore County,96.11,57.08
Tennessee,Morgan County,92.29,47.2
Tennessee,Obion County,93.85,53.79
Tennessee,Overton County,96.44,51.39
Tennessee,Perry County,91.2,38.57
Tennessee,Pickett County,95.21,52.58
Tennessee,Polk County,93.73,52.28
Tennessee,Putnam County,94.14,59.61
Tennessee,Rhea County,91.22,52.3
Tennessee,Roane County,93.98,57.15
Tennessee,Robertson County,95.33,63.42
Tennessee,Rutherford County,95.78,67.86
Tennessee,Scott County,91.81,43.84
Tennessee,Sequatchie County,95.31,48.32
Tennessee,Sevier County,95.21,50.08
Tennessee,Shelby County,92.64,56.59
Tennessee,Smith County,96.31,55
Tennessee,Stewart County,93.95,49.3
Tennessee,Sullivan County,93.5,54.09
Tennessee,Sumner County,96.6,65.26
Tennessee,Tipton County,94.73,56.95
Tennessee,Trousdale County,95.38,54.17
Tennessee,Unicoi County,93.9,48.29
Tennessee,Union County,93.32,51.27
Tennessee,Van Buren County,94.99,47.49
Tennessee,Warren County,96.19,47.81
Tennessee,Washington County,95.2,59.74
Tennessee,Wayne County,93.98,49.9
Tennessee,Weakley County,95.32,54.67
Tennessee,White County,95.12,51.4
Tennessee,Williamson County,97.54,81.09
Tennessee,Wilson County,96.49,69.05
Texas,Anderson County,96.6,55.61
Texas,Andrews County,96.08,60.04
Texas,Angelina County,93.3,49.62
Texas,Aransas County,90.68,48.27
Texas,Archer County,96.32,61.99
Texas,Armstrong County,99.46,72.07
Texas,Atascosa County,92.79,54.96
Texas,Austin County,94.42,58.55
Texas,Bailey County,96.97,36.2
Texas,Bandera County,92.89,48.38
Texas,Bastrop County,94.88,56.31
Texas,Baylor County,98.2,59.86
Texas,Bee County,91.66,50.04
Texas,Bell County,92.54,44.41
Texas,Bexar County,94.26,52.66
Texas,Blanco County,95.08,59.64
Texas,Borden County,94.54,77.03
Texas,Bosque County,95.74,54.22
Texas,Bowie County,95.19,56.55
Texas,Brazoria County,95.24,67.21
Texas,Brazos County,95.63,69.97
Texas,Brewster County,95.81,62.78
Texas,Briscoe County,96.88,54.45
Texas,Brooks County,98.86,32.22
Texas,Brown County,95.66,54.9
Texas,Burleson County,96.06,57.57
Texas,Burnet County,96.79,56.66
Texas,Caldwell County,97.48,53.16
Texas,Calhoun County,95.7,60.61
Texas,Callahan County,95.77,54.78
Texas,Cameron County,94.37,35
Texas,Camp County,93.55,49.41
Texas,Carson County,98.41,75.32
Texas,Cass County,91.85,55.78
Texas,Castro County,98.5,44.11
Texas,Chambers County,92.94,69.04
Texas,Cherokee County,93.51,49.6
Texas,Childress County,92.2,60.33
Texas,Clay County,97.24,58.29
Texas,Cochran County,90.65,39.56
Texas,Coke County,97.71,56.22
Texas,Coleman County,94.21,48.6
Texas,Collin County,96,76.77
Texas,Collingsworth County,94.16,39.8
Texas,Colorado County,96.12,60.29
Texas,Comal County,95.97,63.49
Texas,Comanche County,93.86,58.32
Texas,Concho County,98.64,57.59
Texas,Cooke County,95.96,61.5
Texas,Coryell County,93.34,42.43
Texas,Cottle County,91.92,47.72
Texas,Crane County,97.11,69.09
Texas,Crockett County,100,61.55
Texas,Crosby County,94.74,44.71
Texas,Culberson County,90.73,39.58
Texas,Dallam County,96.95,47.26
Texas,Dallas County,94.98,53.61
Texas,Dawson County,92.72,46.96
Texas,Deaf Smith County,96.71,48.79
Texas,Delta County,95.44,57.1
Texas,Denton County,96.14,75.01
Texas,DeWitt County,93.25,56.42
Texas,Dickens County,93.67,51.73
Texas,Dimmit County,92.05,37.13
Texas,Donley County,98.38,63.07
Texas,Duval County,91.17,45.21
Texas,Eastland County,95.23,53.11
Texas,Ector County,93.42,59.26
Texas,Edwards County,100,42.5
Texas,Ellis County,96.51,63.48
Texas,El Paso County,93.79,43.77
Texas,Erath County,95.04,63.1
Texas,Falls County,91.89,48.2
Texas,Fannin County,95.34,53.7
Texas,Fayette County,95.91,66.1
Texas,Fisher County,97.38,60.22
Texas,Floyd County,97.18,45.77
Texas,Foard County,91.08,56.06
Texas,Fort Bend County,94.4,70.56
Texas,Franklin County,93.56,57.97
Texas,Freestone County,96.67,53.04
Texas,Frio County,92.54,49.32
Texas,Gaines County,96.19,46.76
Texas,Galveston County,94.1,64.7
Texas,Garza County,91.07,62
Texas,Gillespie County,95.71,54.82
Texas,Glasscock County,100,56.74
Texas,Goliad County,95.77,57.34
Texas,Gonzales County,97.44,53.11
Texas,Gray County,94.86,52.82
Texas,Grayson County,95.63,56.18
Texas,Gregg County,95.92,53.4
Texas,Grimes County,94.63,55.74
Texas,Guadalupe County,95.5,56.05
Texas,Hale County,95.76,49.01
Texas,Hall County,89.92,45.55
Texas,Hamilton County,97.61,53.65
Texas,Hansford County,89.03,62.39
Texas,Hardeman County,95.26,52.62
Texas,Hardin County,96.06,57.08
Texas,Harris County,93.82,54.38
Texas,Harrison County,93.94,54.35
Texas,Hartley County,99.55,58
Texas,Haskell County,92.75,48.11
Texas,Hays County,94.49,67.65
Texas,Hemphill County,93.4,57.66
Texas,Henderson County,93.69,48.44
Texas,Hidalgo County,92.69,34.42
Texas,Hill County,93.77,51.87
Texas,Hockley County,93.45,53.92
Texas,Hood County,94.04,58.44
Texas,Hopkins County,95.64,55.06
Texas,Houston County,96.99,48.66
Texas,Howard County,93.23,53.23
Texas,Hudspeth County,91.35,20.84
Texas,Hunt County,95.14,54.13
Texas,Hutchinson County,93.01,58.75
Texas,Irion County,94.4,65.15
Texas,Jack County,96.67,56.47
Texas,Jackson County,95.21,57.75
Texas,Jasper County,89.94,48.77
Texas,Jeff Davis County,99.47,38.6
Texas,Jefferson County,94.27,51.94
Texas,Jim Hogg County,91.89,40.8
Texas,Jim Wells County,96.32,49
Texas,Johnson County,96.49,60.02
Texas,Jones County,94.01,53.3
Texas,Karnes County,96.46,57.92
Texas,Kaufman County,94.68,62.8
Texas,Kendall County,95.67,65.46
Texas,Kenedy County,100,21.23
Texas,Kent County,95,78.63
Texas,Kerr County,95.71,51.68
Texas,Kimble County,96.81,48.44
Texas,King County,90.65,61.29
Texas,Kinney County,98.88,42.86
Texas,Kleberg County,93.97,49.71
Texas,Knox County,95.5,54.1
Texas,Lamar County,96.14,48.11
Texas,Lamb County,95.83,49.96
Texas,Lampasas County,92.87,42.89
Texas,La Salle County,97.17,48
Texas,Lavaca County,96.68,67.48
Texas,Lee County,97.51,62.73
Texas,Leon County,94.14,53.09
Texas,Liberty County,92.46,48.05
Texas,Limestone County,94.07,45.97
Texas,Lipscomb County,94.39,63.52
Texas,Live Oak County,97.05,46.79
Texas,Llano County,93.47,50.52
Texas,Loving County,100,53.85
Texas,Lubbock County,95.68,61.96
Texas,Lynn County,96.28,57.13
Texas,McCulloch County,95.08,49.91
Texas,McLennan County,95.43,58.95
Texas,McMullen County,94.82,53.04
Texas,Madison County,94.28,55.87
Texas,Marion County,89.09,54.66
Texas,Martin County,95.96,67.49
Texas,Mason County,94.74,67.14
Texas,Matagorda County,93.58,51.49
Texas,Maverick County,92.31,37.95
Texas,Medina County,96.7,56.88
Texas,Menard County,95.49,38.8
Texas,Midland County,96.58,65.67
Texas,Milam County,93.46,54.2
Texas,Mills County,97.67,55.73
Texas,Mitchell County,96.78,52.36
Texas,Montague County,93.77,58.31
Texas,Montgomery County,95.36,64.91
Texas,Moore County,96.27,62.92
Texas,Morris County,92.6,54.61
Texas,Motley County,95.4,45.74
Texas,Nacogdoches County,92.34,53.33
Texas,Navarro County,95.07,51.38
Texas,Newton County,88.99,46.83
Texas,Nolan County,92.07,52.72
Texas,Nueces County,94.19,51.2
Texas,Ochiltree County,96.19,51.86
Texas,Oldham County,99.56,73.21
Texas,Orange County,95.53,56.97
Texas,Palo Pinto County,94.16,49.62
Texas,Panola County,97.12,50.22
Texas,Parker County,95.25,63.6
Texas,Parmer County,98.56,56.24
Texas,Pecos County,98.91,55.36
Texas,Polk County,90.88,48.58
Texas,Potter County,96.55,49.77
Texas,Presidio County,90.15,35.02
Texas,Rains County,96.05,49.94
Texas,Randall County,96.4,68.71
Texas,Reagan County,93.7,61.82
Texas,Real County,99.01,40.02
Texas,Red River County,94.86,50.81
Texas,Reeves County,88.87,53.42
Texas,Refugio County,93.67,51.63
Texas,Roberts County,98.67,73.6
Texas,Robertson County,90.95,55.68
Texas,Rockwall County,96.27,74.42
Texas,Runnels County,97.25,58.78
Texas,Rusk County,92.66,55.65
Texas,Sabine County,90.69,49.74
Texas,San Augustine County,88.86,47.04
Texas,San Jacinto County,92.7,44.42
Texas,San Patricio County,95,51.37
Texas,San Saba County,97.8,45.9
Texas,Schleicher County,83.63,55.67
Texas,Scurry County,96.51,55.99
Texas,Shackelford County,91.51,58.36
Texas,Shelby County,94.44,46.78
Texas,Sherman County,97.91,61.78
Texas,Smith County,94.53,57.06
Texas,Somervell County,95.1,62.95
Texas,Starr County,86.86,26.2
Texas,Stephens County,91.4,49.14
Texas,Sterling County,99,47.78
Texas,Stonewall County,96.37,52.2
Texas,Sutton County,93.75,56.17
Texas,Swisher County,92.58,45.17
Texas,Tarrant County,95.03,60.08
Texas,Taylor County,96.98,53.08
Texas,Terrell County,100,65.89
Texas,Terry County,92.2,40.22
Texas,Throckmorton County,95.22,53.33
Texas,Titus County,94.94,51.55
Texas,Tom Green County,95.97,59.68
Texas,Travis County,95.69,70.23
Texas,Trinity County,92.93,38.58
Texas,Tyler County,85.6,43.48
Texas,Upshur County,94.05,54.26
Texas,Upton County,97.02,70.67
Texas,Uvalde County,95.06,43.82
Texas,Val Verde County,96,44.68
Texas,Van Zandt County,95.99,52.75
Texas,Victoria County,94.82,55.47
Texas,Walker County,96.58,69.03
Texas,Waller County,94.71,60.64
Texas,Ward County,94.24,59.59
Texas,Washington County,95.42,62.63
Texas,Webb County,94.33,39.29
Texas,Wharton County,94.7,54.23
Texas,Wheeler County,95.54,52.63
Texas,Wichita County,95.43,50.24
Texas,Wilbarger County,93.06,54.38
Texas,Willacy County,89.56,31.41
Texas,Williamson County,95.04,72.32
Texas,Wilson County,95.99,59.27
Texas,Winkler County,97.45,62.02
Texas,Wise County,95.64,60.94
Texas,Wood County,94.85,50.46
Texas,Yoakum County,94.69,55.23
Texas,Young County,97.01,53.57
Texas,Zapata County,91.68,36.13
Texas,Zavala County,95.63,35.61
Utah,Beaver County,96.44,76.14
Utah,Box Elder County,96.92,71.9
Utah,Cache County,97.14,75.04
Utah,Carbon County,93.35,66.46
Utah,Daggett County,98.97,85.71
Utah,Davis County,97.44,77.69
Utah,Duchesne County,92.57,64.42
Utah,Emery County,96.22,74.63
Utah,Garfield County,96.98,65.94
Utah,Grand County,97.45,57.59
Utah,Iron County,95.12,62.7
Utah,Juab County,96.44,70.25
Utah,Kane County,96.61,61.43
Utah,Millard County,96.26,68.93
Utah,Morgan County,98.38,81.16
Utah,Piute County,96.91,50.14
Utah,Rich County,97.35,77.14
Utah,Salt Lake County,96.26,73.04
Utah,San Juan County,88.05,44.65
Utah,Sanpete County,95.74,67.1
Utah,Sevier County,93.45,64.23
Utah,Summit County,97.9,82.84
Utah,Tooele County,94.85,74.57
Utah,Uintah County,93.06,60.72
Utah,Utah County,96.25,77.58
Utah,Wasatch County,98.2,81.14
Utah,Washington County,96.62,63.25
Utah,Wayne County,98.21,60.65
Utah,Weber County,96.68,72.1
Vermont,Addison County,96.12,64.9
Vermont,Bennington County,95.86,58.39
Vermont,Caledonia County,96.93,53.87
Vermont,Chittenden County,96.4,71.92
Vermont,Essex County,94.81,43.78
Vermont,Franklin County,95.58,62.13
Vermont,Grand Isle County,95.41,66.06
Vermont,Lamoille County,96.34,58.73
Vermont,Orange County,96.22,55.51
Vermont,Orleans County,95.82,50.78
Vermont,Rutland County,96.51,57.25
Vermont,Washington County,96.82,63.11
Vermont,Windham County,95.61,53.98
Vermont,Windsor County,96.22,61.21
Virginia,Accomack County,96.22,54.06
Virginia,Albemarle County,96.61,75.61
Virginia,Alleghany County,95.43,56.51
Virginia,Amelia County,95.58,64.12
Virginia,Amherst County,95.14,65.21
Virginia,Appomattox County,97.23,60.66
Virginia,Arlington County,97.15,81.98
Virginia,Augusta County,97.08,67.52
Virginia,Bath County,93.62,43.1
Virginia,Bedford County,96.57,69.39
Virginia,Bland County,95.68,58.42
Virginia,Botetourt County,97.17,72.47
Virginia,Brunswick County,93.11,51.64
Virginia,Buchanan County,93.54,42.92
Virginia,Buckingham County,94.22,56.15
Virginia,Campbell County,96.16,63.2
Virginia,Caroline County,96.99,70.44
Virginia,Carroll County,95.61,54.34
Virginia,Charles City County,96.94,60.34
Virginia,Charlotte County,94.5,48.87
Virginia,Chesterfield County,95.3,69.99
Virginia,Clarke County,97.05,74.98
Virginia,Craig County,98.26,62.34
Virginia,Culpeper County,95.99,63.26
Virginia,Cumberland County,97.72,57.48
Virginia,Dickenson County,95.13,45.63
Virginia,Dinwiddie County,93.71,61.98
Virginia,Essex County,91.98,55.76
Virginia,Fairfax County,95.95,73.8
Virginia,Fauquier County,97.07,74.25
Virginia,Floyd County,96.91,65.14
Virginia,Fluvanna County,97.48,68.06
Virginia,Franklin County,95.7,58.61
Virginia,Frederick County,96.69,69.73
Virginia,Giles County,95.85,62.76
Virginia,Gloucester County,96.36,62.94
Virginia,Goochland County,96.26,78.33
Virginia,Grayson County,95.66,52.51
Virginia,Greene County,95.62,66.38
Virginia,Greensville County,94.66,52.2
Virginia,Halifax County,96.12,55.54
Virginia,Hanover County,96.79,75.56
Virginia,Henrico County,95.94,71.66
Virginia,Henry County,93.66,47.7
Virginia,Highland County,88.63,49
Virginia,Isle of Wight County,94.05,64.96
Virginia,James City County,95.86,66.67
Virginia,King and Queen County,96.46,69.19
Virginia,King George County,96.12,69.01
Virginia,King William County,95.93,75.14
Virginia,Lancaster County,90.1,55.08
Virginia,Lee County,90.28,41.44
Virginia,Loudoun County,96.44,82.18
Virginia,Louisa County,94.82,61
Virginia,Lunenburg County,96.23,56.91
Virginia,Madison County,95.9,65.83
Virginia,Mathews County,95.55,55.33
Virginia,Mecklenburg County,96.59,57.87
Virginia,Middlesex County,94.81,53.71
Virginia,Montgomery County,96.52,75.36
Virginia,Nelson County,96.9,63.6
Virginia,New Kent County,96.89,77.4
Virginia,Northampton County,95.63,53.72
Virginia,Northumberland County,93.96,56.27
Virginia,Nottoway County,95.69,51.56
Virginia,Orange County,94.47,64.35
Virginia,Page County,94.76,57.56
Virginia,Patrick County,96.25,54.38
Virginia,Pittsylvania County,94.68,57.59
Virginia,Powhatan County,98.56,75.46
Virginia,Prince Edward County,94.06,64.34
Virginia,Prince George County,93.46,56.79
Virginia,Prince William County,95,67.06
Virginia,Pulaski County,95.11,62.06
Virginia,Rappahannock County,95.84,61.4
Virginia,Richmond County,97.54,62.46
Virginia,Roanoke County,96.67,72.16
Virginia,Rockbridge County,95.23,63.84
Virginia,Rockingham County,96.88,67.64
Virginia,Russell County,93.45,54.61
Virginia,Scott County,96.26,55.67
Virginia,Shenandoah County,95.99,62.8
Virginia,Smyth County,94.49,51.44
Virginia,Southampton County,95.25,57.62
Virginia,Spotsylvania County,93.99,65.42
Virginia,Stafford County,96.19,63.72
Virginia,Surry County,95.24,57.25
Virginia,Sussex County,93.16,58.85
Virginia,Tazewell County,92.95,52.31
Virginia,Warren County,94.21,62.79
Virginia,Washington County,95.76,58.79
Virginia,Westmoreland County,87.3,56.15
Virginia,Wise County,90.76,52.31
Virginia,Wythe County,95.77,60.53
Virginia,York County,94.73,61.43
Virginia,Alexandria city,96.71,70.84
Virginia,Bristol city,93.67,48.76
Virginia,Buena Vista city,98.17,59.56
Virginia,Charlottesville city,95.96,73.91
Virginia,Chesapeake city,94.76,59.13
Virginia,Colonial Heights city,93.94,59.47
Virginia,Covington city,97.26,57.77
Virginia,Danville city,92.86,48.29
Virginia,Emporia city,83.26,43.21
Virginia,Fairfax city,95.97,77.17
Virginia,Falls Church city,95.56,87.85
Virginia,Franklin city,90.06,51.51
Virginia,Fredericksburg city,94.21,63.42
Virginia,Galax city,91.66,39.32
Virginia,Hampton city,93.88,52.91
Virginia,Harrisonburg city,95.26,67.7
Virginia,Hopewell city,91.59,47.19
Virginia,Lexington city,96.64,77.49
Virginia,Lynchburg city,93.69,62.57
Virginia,Manassas city,95.64,60.02
Virginia,Manassas Park city,96.89,59.7
Virginia,Martinsville city,96.06,44.37
Virginia,Newport News city,94.29,50.4
Virginia,Norfolk city,92.01,47.77
Virginia,Norton city,91.42,50.83
Virginia,Petersburg city,87.39,44.26
Virginia,Poquoson city,98.27,71.69
Virginia,Portsmouth city,93.75,49.16
Virginia,Radford city,93.52,69.66
Virginia,Richmond city,93.68,58.1
Virginia,Roanoke city,93.27,54.65
Virginia,Salem city,95.07,72.75
Virginia,Staunton city,96.32,60.58
Virginia,Suffolk city,93.8,57.87
Virginia,Virginia Beach city,95.62,57.75
Virginia,Waynesboro city,95.38,60.08
Virginia,Williamsburg city,94.81,73.66
Virginia,Winchester city,94.71,60.39
Washington,Adams County,93.71,39.94
Washington,Asotin County,94.24,56.93
Washington,Benton County,94.66,59.98
Washington,Chelan County,96.32,53.3
Washington,Clallam County,93.39,51.25
Washington,Clark County,94.86,64.56
Washington,Columbia County,98.27,57.3
Washington,Cowlitz County,93.54,55.41
Washington,Douglas County,95.83,52.72
Washington,Ferry County,92.68,39.94
Washington,Franklin County,94.34,48.67
Washington,Garfield County,93.47,65.89
Washington,Grant County,94.24,46.05
Washington,Grays Harbor County,93.63,53.39
Washington,Island County,94.19,51.63
Washington,Jefferson County,93.01,53.02
Washington,King County,95.73,73.14
Washington,Kitsap County,95.6,60.02
Washington,Kittitas County,93.89,66.28
Washington,Klickitat County,93.85,55.52
Washington,Lewis County,93.36,54.14
Washington,Lincoln County,96.41,54.94
Washington,Mason County,93.64,51.8
Washington,Okanogan County,94.51,41.9
Washington,Pacific County,94.59,51.07
Washington,Pend Oreille County,93.58,48.9
Washington,Pierce County,95.01,59.87
Washington,San Juan County,97.88,65.11
Washington,Skagit County,94.88,59.05
Washington,Skamania County,94.21,61
Washington,Snohomish County,95.85,69.4
Washington,Spokane County,94.55,57.01
Washington,Stevens County,94.42,46.95
Washington,Thurston County,93.88,60.56
Washington,Wahkiakum County,94.43,53.98
Washington,Walla Walla County,94.49,57.56
Washington,Whatcom County,94.81,63.77
Washington,Whitman County,91.84,73.05
Washington,Yakima County,93.56,43.76
West Virginia,Barbour County,91.6,53.24
West Virginia,Berkeley County,94.04,62.7
West Virginia,Boone County,87.61,48.56
West Virginia,Braxton County,87.7,50.01
West Virginia,Brooke County,96.19,60.12
West Virginia,Cabell County,94.29,53.9
West Virginia,Calhoun County,89.36,41.96
West Virginia,Clay County,87.21,35.65
West Virginia,Doddridge County,95.81,54.87
West Virginia,Fayette County,92.74,45.43
West Virginia,Gilmer County,88.93,52.62
West Virginia,Grant County,93.41,55.92
West Virginia,Greenbrier County,94.06,49.18
West Virginia,Hampshire County,93,52.33
West Virginia,Hancock County,91.84,56.63
West Virginia,Hardy County,96.41,53.71
West Virginia,Harrison County,94.24,57.21
West Virginia,Jackson County,96.58,55.82
West Virginia,Jefferson County,94.31,66.23
West Virginia,Kanawha County,94.29,54.89
West Virginia,Lewis County,93.45,50.66
West Virginia,Lincoln County,94.24,44.19
West Virginia,Logan County,85.89,45.89
West Virginia,McDowell County,85,34.8
West Virginia,Marion County,94.34,61.31
West Virginia,Marshall County,96.31,60.57
West Virginia,Mason County,97.1,57.49
West Virginia,Mercer County,93.62,49.66
West Virginia,Mineral County,92.62,63.28
West Virginia,Mingo County,85.98,40.02
West Virginia,Monongalia County,93.4,69.98
West Virginia,Monroe County,90.04,43.06
West Virginia,Morgan County,93.77,61.57
West Virginia,Nicholas County,91.68,49.09
West Virginia,Ohio County,94.14,58.86
West Virginia,Pendleton County,96.38,59.86
West Virginia,Pleasants County,92.37,61.33
West Virginia,Pocahontas County,93.03,48.32
West Virginia,Preston County,90.86,60.55
West Virginia,Putnam County,96.3,65.87
West Virginia,Raleigh County,93.07,48.9
West Virginia,Randolph County,92.88,50.75
West Virginia,Ritchie County,94.85,48.51
West Virginia,Roane County,89.93,46.71
West Virginia,Summers County,90.22,43.7
West Virginia,Taylor County,89.87,55.76
West Virginia,Tucker County,94.92,58.76
West Virginia,Tyler County,92.37,49.97
West Virginia,Upshur County,94.2,51.24
West Virginia,Wayne County,95.08,48.02
West Virginia,Webster County,88.16,30.99
West Virginia,Wetzel County,91.91,55.18
West Virginia,Wirt County,95.82,49.72
West Virginia,Wood County,94.96,54.14
West Virginia,Wyoming County,88.38,49.81
Wisconsin,Adams County,94.15,55.81
Wisconsin,Ashland County,94.17,54.36
Wisconsin,Barron County,97.12,60.76
Wisconsin,Bayfield County,96.04,58.77
Wisconsin,Brown County,97.21,70.51
Wisconsin,Buffalo County,97.9,68.27
Wisconsin,Burnett County,94.38,53.73
Wisconsin,Calumet County,97.78,76.95
Wisconsin,Chippewa County,97.36,68.27
Wisconsin,Clark County,96.99,53.84
Wisconsin,Columbia County,97.15,71.96
Wisconsin,Crawford County,97.43,61.76
Wisconsin,Dane County,97.53,78.67
Wisconsin,Dodge County,95.89,72.85
